review_id,review,rating,date,bank,source,replyContent,repliedAt,thumbsUpCount,app_id
207f57aa-b794-4f78-b4f1-e3839c3c1be2,best,5,2026-02-04,CBE,Google Play,,,0,com.combanketh.mobilebanking
7f30f663-995d-4889-870e-082681b57892,good app,5,2026-02-04,CBE,Google Play,,,0,com.combanketh.mobilebanking
41c2d3a9-c71d-42e8-96ce-f25a19e13d48,Good,2,2026-02-04,CBE,Google Play,,,0,com.combanketh.mobilebanking
a0bf4d2c-73ce-45aa-a444-42f1479dc83f,not comparable with this device,5,2026-02-04,CBE,Google Play,,,2,com.combanketh.mobilebanking
40244047-cb6f-4494-85f5-66e4cc5d7420,good quality,5,2026-02-04,CBE,Google Play,,,2,com.combanketh.mobilebanking
662a599e-67d9-41c4-8668-a9cc8f4e3d76,the best app I have ever seen,5,2026-02-03,CBE,Google Play,,,2,com.combanketh.mobilebanking
bf99d49f-1396-48f2-ba5a-8d99afbf1991,the application is not working,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
fb955d85-3a17-4c39-80c8-a9d967ecab8f,"this is the worst update, what have you done with the resolution haven't you tested it or what",1,2026-02-03,CBE,Google Play,,,1,com.combanketh.mobilebanking
947f41d3-8d10-4a9b-b499-785400609a39,how to open,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
9e80832f-cddb-446d-891a-0cc61044cf83,I very much thanks again and again.,5,2026-02-03,CBE,Google Play,,,2,com.combanketh.mobilebanking
918fc1bc-8054-4699-8f31-971e5a19930e,እየሰራ አይደለም,1,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
7ee77263-d15c-4bd8-9d54-298b9710a191,Nice app,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
d1bb79da-05cb-42c4-bade-d32b4663e08a,good,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
af0a4d1d-b254-4967-b163-aa40f6b51b6d,"Great application for me,So I would like to rate with 3 star.B/c it doesn't work since this week. So would you fix the issues.",5,2026-02-03,CBE,Google Play,,,57,com.combanketh.mobilebanking
437e852f-c838-477c-baee-7fe80a1599e9,🥰🥰🥰🥰🥰,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
fb9104e7-26b3-4a35-a1b4-177e6410f20e,Ok thanks .,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
bd1956bd-247e-46ea-87a1-fc905999dbaa,the feature is not desplay fully on screen,1,2026-02-03,CBE,Google Play,,,1,com.combanketh.mobilebanking
07f93727-e5ba-451f-908d-3d7daac6b9a7,since it's updated it's not working.,1,2026-02-03,CBE,Google Play,,,2,com.combanketh.mobilebanking
3193c745-c522-4589-a5a6-03af30e6d473,it is terrible. the new update shows your pin,1,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
0cd70dba-dfb6-4c98-97e2-33eecd90c16b,nice,1,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
c3336089-e255-49fa-b74a-a1ab1b17a1f5,good,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
e554fb66-5578-42b7-974d-2eaf12cde99e,nice,5,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
afb76239-37d3-485c-96c3-e2b03573f7de,it is good,3,2026-02-03,CBE,Google Play,,,0,com.combanketh.mobilebanking
4fbda8f7-6d6e-4a28-ae5a-4a8b92566e0b,nice,3,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
fab36a61-94a6-4221-bbd0-ec9755e6e978,it was good but now the new app not compatable to my device how can i fix,5,2026-02-02,CBE,Google Play,,,4,com.combanketh.mobilebanking
039e5861-cb82-4ed3-87b9-99fd0b70ab45,it is not working properly in my phone,2,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
52f1bf2f-8795-419c-b866-f532776f3895,"The previous version of the CBE application was relatively better. Recently, I was prompted to take some time to update it, and I did. However, since then, it hasn't worked, even when logging in to the app. My attempts to contact customer service were unsuccessful. What shame on the developer and the IT section of CBE.",1,2026-02-02,CBE,Google Play,,,623,com.combanketh.mobilebanking
5aa92103-c0b4-40c6-8485-a6aba1114a08,what an app !!!!,5,2026-02-02,CBE,Google Play,,,1,com.combanketh.mobilebanking
d177384f-14cc-45e5-ae89-9a8d9ed3dd35,the update is killing me what's with the pin numbers?,1,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
10dfcb63-c3b2-4df2-9612-5348b38f77cc,it is not fhain,2,2026-02-02,CBE,Google Play,,,1,com.combanketh.mobilebanking
a89fe28f-1a5f-4304-a31d-cd18db0947f6,It is Best but I need compatible application for this device,5,2026-02-02,CBE,Google Play,,,1,com.combanketh.mobilebanking
1551694e-be02-4a61-a342-f4e925e6fbab,cbe godd,5,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
6c1854b9-4938-4726-8996-64181013be03,the new Update is so weak display.,2,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
8b513c75-2885-44aa-b1f8-df89a33028f8,Cool,5,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
9c8aa520-be89-4750-806b-ea6aea67d39b,please improve the keyboard in the app it not responding,3,2026-02-02,CBE,Google Play,,,1,com.combanketh.mobilebanking
a2276c27-40e7-41db-8b9a-472a8f049697,Thank you for the service,2,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
79f43c14-2186-40b2-98af-ee1e97c9dbcc,best 👌,5,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
fe829f4b-e53b-4e41-a0e3-4173b1010501,nice,5,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
a40f9290-f536-4d09-97de-8df724456903,not functional why in a digital centure useless app too shame...,1,2026-02-02,CBE,Google Play,,,0,com.combanketh.mobilebanking
1e48ee37-3e93-45fa-b04a-4faa0d943f13,"not good after recent update. the keybord layout does not display all numerical symbols. for this reason, I can't use the app.",2,2026-02-02,CBE,Google Play,,,16,com.combanketh.mobilebanking
a6667969-bdea-405c-a671-42f9326abd7f,The password is difficult to use,1,2026-02-02,CBE,Google Play,,,4,com.combanketh.mobilebanking
c62d5bb8-0e42-41b2-996c-e0ddafac466a,new app,2,2026-02-01,CBE,Google Play,,,0,com.combanketh.mobilebanking
1f5438ea-ba93-49c9-a1d6-0066d739aa46,"what does it mean, after you change your phone you must go to cbe branch and deal with those stupid employees. make an easy way of using it the way you are by linking with SIM",2,2026-02-01,CBE,Google Play,,,1,com.combanketh.mobilebanking
7e9ac182-78a3-4e66-ac50-236035513ff5,Please revert the password inputs. It's the worst design ever!,1,2026-02-01,CBE,Google Play,,,0,com.combanketh.mobilebanking
4f8e9346-774f-4c58-962c-acdce2f7d2be,its nice,5,2026-02-01,CBE,Google Play,,,0,com.combanketh.mobilebanking
f311a1fe-e1df-43bc-9248-0f507610a004,nice app,5,2026-02-01,CBE,Google Play,,,0,com.combanketh.mobilebanking
016cb53a-24d3-4ab2-bc80-5e36ae71fe7c,not compatible with android 8.1,1,2026-02-01,CBE,Google Play,,,5,com.combanketh.mobilebanking
5ff22eee-768d-45c9-b3be-71351ec24ed1,After your cureent update the app didn't support my device Samsung S7.,1,2026-02-01,CBE,Google Play,,,4,com.combanketh.mobilebanking
9245cf1d-356d-42fe-9e2c-1277305d7858,comfortable app,5,2026-02-01,CBE,Google Play,,,0,com.combanketh.mobilebanking
35483317-4830-459a-b915-8dc1af39a9d9,best,5,2026-02-01,CBE,Google Play,,,0,com.combanketh.mobilebanking
eec939bd-ba88-41ea-8221-963feabfec93,It would have been easier if we see all the transactions recorded per day. Why is it not clear every month transacties ctions,2,2026-01-31,CBE,Google Play,,,19,com.combanketh.mobilebanking
05aa9561-a9cd-46e7-8657-5f07486c9bf5,"your new update doesn't work for me, it says ""your device isn't compatible with this version."" you have to fix this problem.",1,2026-01-31,CBE,Google Play,,,2,com.combanketh.mobilebanking
06e2e54c-ab84-4645-ba9d-2506c36ed09e,it's nice app but if it was work by free airtime like telebirr it wold be awesome,4,2026-01-31,CBE,Google Play,,,1,com.combanketh.mobilebanking
77ab666b-9984-4087-82b3-51cdbf0f11d6,The way the numbers are arranged to enter the PIN in the new update is unprofessional. Please revert to the previous layout.,3,2026-01-31,CBE,Google Play,,,10,com.combanketh.mobilebanking
d88f3388-7425-4955-b241-a7f5a88cb86e,best application that makes life easy,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
08ebc294-8c8e-4197-8473-0df6617d207f,good app,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
808a61d9-11c3-4b5d-9a0d-4261a044e22d,It's a useless App. It couldn't synchronise and laggy app.,1,2026-01-31,CBE,Google Play,,,5,com.combanketh.mobilebanking
789d341b-7765-4170-9d4e-34213058b999,ii like it,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
2d85ea29-3e7c-48f8-b261-c1dba2a9e930,best,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
d9836f4c-aced-4bec-8b31-113b30993921,why app isn't sync,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
4a3b3418-240d-494c-8fa6-04f967df163e,"I used this app many times, it work well but when I updated it;it is stopped working. what is the reason? what I should do?",4,2026-01-31,CBE,Google Play,,,17,com.combanketh.mobilebanking
8eef8bff-8748-4f39-8d06-f2cdb9e17441,it says it's not compatible with my phone,1,2026-01-31,CBE,Google Play,,,2,com.combanketh.mobilebanking
cd75a693-1952-47de-a0bd-8ebd40976f51,nice,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
5e1f8e64-7815-4127-9943-f17a96b00eb5,good,5,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
023af735-96aa-4811-ad62-53ad99db8c92,good,2,2026-01-31,CBE,Google Play,,,0,com.combanketh.mobilebanking
60563c23-a1ca-4658-aaa9-bfb7c385a658,app abdet,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
35fa3c77-9be1-4263-ad73-d28472b3e1a4,best and secure,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
2d4289d8-89d3-40fc-8503-76e20c96a844,its good,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
0236eaf0-847b-4dee-ba4a-8127d2b51f72,good apps,4,2026-01-30,CBE,Google Play,,,1,com.combanketh.mobilebanking
93a8876b-6a64-4d58-b6ce-d2543d13c3c4,the new keyboard is the most worst in the app,1,2026-01-30,CBE,Google Play,,,1,com.combanketh.mobilebanking
c29279b8-46ae-4d52-b378-34c6a5ee42a6,"i use this app for long time,but now ,it says this app is no compatible with this device! what shall i do?",1,2026-01-30,CBE,Google Play,,,4,com.combanketh.mobilebanking
abe82062-31aa-45e6-a00b-3f0753ff1a6d,good application,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
c078b4f3-9a58-47c8-ad97-2717e79fc79a,ok,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
2f0ec28d-3315-4792-b264-8b848ffe9156,"The new built in keyboard starts with 0 ???? not professional, please fix it and make it same as the one that appears when we login.",3,2026-01-30,CBE,Google Play,,,50,com.combanketh.mobilebanking
29ddaee8-c756-4c19-b276-e350a5efd1c3,the beast and safe way ##!,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
7e6e5980-53cc-4fad-921a-144df02382d1,It's very nice app,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
69a0b8c6-cb8b-47c2-9e64-b85ec4ca1742,update is wrong this application,5,2026-01-30,CBE,Google Play,,,1,com.combanketh.mobilebanking
a3e08517-b07c-404d-a343-b5cae41e77c6,"The new keyboard is garbage, return the old one",1,2026-01-30,CBE,Google Play,,,2,com.combanketh.mobilebanking
b1beb21c-ed37-4548-9d76-1c3e466f0d03,"The recent update wouldn't let me log in to my mobile bank. The cbe pin keyboard won't drop down for me to submit the pin, it is an atrocious design.",2,2026-01-30,CBE,Google Play,,,33,com.combanketh.mobilebanking
5a143b2a-912f-431b-b98e-98b42332b7f8,good wey,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
2a46955a-f0a5-4ade-a9da-27544eb2d000,A plus,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
fa2cd548-e13b-4c3e-9a17-5f0b5b3cd8ad,a lot of mess when i update,2,2026-01-30,CBE,Google Play,,,2,com.combanketh.mobilebanking
871bf65b-518e-421b-897f-7962c949f377,ጥሩ ነው,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
1a5fe86e-dab3-4ead-bac4-ad38bb60974f,there is no any possibilty on this app even to Look your account Details or to send money to familie? what is going on?,1,2026-01-30,CBE,Google Play,,,5,com.combanketh.mobilebanking
3ef0b038-5e2a-4c26-8127-27e85c784769,waw,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
5b2dcacc-798a-43a0-b716-82edab3ef841,whenever I have tried to update the app. I recived a message saying the the App is not compatable with the phone. so what will be the solution amd how could I use the mobile banking system,1,2026-01-30,CBE,Google Play,,,1,com.combanketh.mobilebanking
f6a6038d-1cf2-4985-bd61-a67b607620ef,It is a good app. Had no problem with it. I do not understand why there is a need to upgrade it since updated this same month.,5,2026-01-30,CBE,Google Play,,,1,com.combanketh.mobilebanking
cd55a1f3-0428-4e4d-a7d0-1742faee616b,በጣም ምርጥ አፕልኬሽን ነው ሆኖም ግን ከcbe ወደ ቴሌብርና ወደሌላ ባንክ የሚወስደው ብር መስተካከል አለበት,5,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
821c74da-cd3c-4bf6-a02b-3134e8ffadef,"very easy, helpful and safe for everyday life but it only supports transfer to own wallet doesn't include transfer to others wallet specially telebirr",4,2026-01-30,CBE,Google Play,,,38,com.combanketh.mobilebanking
bb48e1ae-bf76-403e-911a-9f237a2a28e3,The recent update UI makes it hard to input passcode in the number pad when authorizing payment. The current implemented keypad is different from the normal accepted keypad number layout. This is fighting with the muscle memory we have to simply input the numbers in the layout we normally know. I hope you fix it soon,2,2026-01-30,CBE,Google Play,,,147,com.combanketh.mobilebanking
f4291f7c-fc20-497c-b205-551ef1af7c20,it was good. but now it was bad,3,2026-01-30,CBE,Google Play,,,0,com.combanketh.mobilebanking
d65e6bdb-7351-4f9d-a502-ecc9afbd537d,The new update is absolutely disgusting. Why change a perfectly fine UI? Why on earth did you make the orientation of the pin input so that 0 comes before 1?,2,2026-01-30,CBE,Google Play,,,20,com.combanketh.mobilebanking
9b65edcc-36be-41b2-9752-fdf76f5b8c3e,ኧረ አልሰራልኝም,5,2026-01-29,CBE,Google Play,,,1,com.combanketh.mobilebanking
8796e6a2-88a5-4368-a4b7-bff75f94b91b,i think become nice,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
d47fdf32-4307-47f9-a4a3-0d479f91b108,CBE is the best one in Ethiopian mobile baknking app . i'm happy with CBE thank you 100% .,5,2026-01-29,CBE,Google Play,,,2,com.combanketh.mobilebanking
0fef0738-eb3b-42a3-ad86-6da64eb0c9e6,good app,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
c9a8bd45-777a-4ef9-a8c4-65349d25dcc6,so simple and fast we thank you CBE,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
a525d37a-5491-46ac-aa3a-f926feff87a2,good app,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
ec0f1548-316f-4522-b5e0-04324d1a6327,"it is good but some future like Standing order must be performed well, unless update without additional future is meaningless",4,2026-01-29,CBE,Google Play,,,2,com.combanketh.mobilebanking
cffc2ee0-4d6d-4c3e-b530-0d24981fcb64,"very poor app, please make it better. this should be national pride not embarrassment",1,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
c45b1304-9491-4fb8-8df1-66eec9cdcd42,wow really amazing app,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
6234586c-be07-4729-b90d-006f69a665d4,brings nw pin writing slide and says wrong password what is the problem,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
982f94f2-ea34-4bad-b51b-c9509d8d927c,it is nice app. but don't ask update evry time when I want to use it.,5,2026-01-29,CBE,Google Play,,,1,com.combanketh.mobilebanking
d97e7c0d-1d6f-4cc9-afea-4bde306c58a4,The number button on the new update is not convenient.,1,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
efbd9ce2-4ede-4b41-9dec-d1e0bc03b3df,"been using for long, one of the EASIEST",5,2026-01-29,CBE,Google Play,,,1,com.combanketh.mobilebanking
3a7d080d-21b7-47e2-9e38-c2a237f784a7,long time with c'b'r I am very happy,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
75d84668-eb7c-4e3d-a9f3-298cf3ca5cdc,nice,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
d878cfcc-0d02-4fd0-a820-b8643d14ff1c,Thanks For Good Reliablity,5,2026-01-29,CBE,Google Play,,,0,com.combanketh.mobilebanking
34d16225-7948-442d-a97b-73abec874c82,excellent,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
184fad15-ec75-45a9-a4cc-eec888c9babf,the best and trustble bank in the world,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
b32c6187-b79c-49dc-a370-3bf5d9e93b81,"Good app but activation is frustrating The app is useful and secure, but having to go to the bank every time I change my phone or reinstall the app is very inconvenient. Activation should be possible online with OTP or ID verification. This process really needs improvement.",3,2026-01-28,CBE,Google Play,,,61,com.combanketh.mobilebanking
b24adf3e-122e-49eb-86f2-a93115527c96,good,3,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
423879fa-3edc-4c9d-970c-8e6a19219b58,በቴሌ ብር እዳ አካውንት ማንቀሳቀስ አለመቻሉ ጥሩ ሆኖ ግን ቢያንስ ገንዘባችን ባንካችን ጋ በመሆኑ ወደ ግል የቴሌብር ዋሌታችን ብር መላክ እንዲቻል ብታደርጉት መልካም ነው እንዲሁም እዳ የሌለብን መሆኑን በአፋጣኝ ሪፖርት በመቀበል አካውንቱ በፍጥነት እንዲከፈትልን ቢደረግ ጥሩ ነው አመሰግናለሁ,5,2026-01-28,CBE,Google Play,,,3,com.combanketh.mobilebanking
819ff387-eeb9-4460-a500-e70225fa27e1,very good experience,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
ad66d27e-0a4f-42f2-ad9a-4bc3c1ca0884,best,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
4f318852-2e66-4b0d-85d0-6875aaf5ee54,Key board is too large,1,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
23da0860-d960-41cf-b5a0-df177e5ebac1,Unnecessary and time taking processing,3,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
2cdc2ba9-1b43-4689-a1df-6400bec914cd,why did it stop working after the latest update?,1,2026-01-28,CBE,Google Play,,,10,com.combanketh.mobilebanking
f2fb1510-3606-40b3-801a-c629026c9074,It still needs more and more steps ahead to compare with Dashen Bank Mobile app. It is a super app capable of whatever activity you gonna perform. CBE mobile banking still is on beta version. Dashen super app gives a room for verification if Fayda Id. Please learn from them.,3,2026-01-28,CBE,Google Play,,,3,com.combanketh.mobilebanking
02c597e3-fcb7-4b77-ba17-cc4bda98845c,ኮከብነሸ,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
6313d880-46cd-4630-8192-981f8eb9536c,hard to enter pin!,1,2026-01-28,CBE,Google Play,,,2,com.combanketh.mobilebanking
319d4651-4654-4c03-b44f-98d9590e28aa,Good job,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
ddfd016d-ca98-49d4-a6b4-2ba247fb6e7d,the new update is not good please change back to previous one,2,2026-01-28,CBE,Google Play,,,3,com.combanketh.mobilebanking
3792e081-8c2e-431f-89be-4c7d7ede332e,special app,5,2026-01-28,CBE,Google Play,,,0,com.combanketh.mobilebanking
02ec8999-ca28-4d3c-9044-60815da3865c,good,5,2026-01-27,CBE,Google Play,,,0,com.combanketh.mobilebanking
34eaa2c5-2e62-4014-837c-95508d69228e,after update i can't make tranfer cos of pin type keypad system,2,2026-01-27,CBE,Google Play,,,11,com.combanketh.mobilebanking
f707fbb0-c3c8-4fc7-acba-21845239e8b9,amazing 😍,5,2026-01-27,CBE,Google Play,,,0,com.combanketh.mobilebanking
41d4af58-5162-40ab-8724-cfccbd8232ae,good,4,2026-01-27,CBE,Google Play,,,2,com.combanketh.mobilebanking
5aa04383-6aa5-4933-bfbf-ed5f48027a43,good,5,2026-01-27,CBE,Google Play,,,0,com.combanketh.mobilebanking
c8317c92-7b9b-4a12-ad73-a1541911d235,good,5,2026-01-27,CBE,Google Play,,,0,com.combanketh.mobilebanking
86fbf00c-ff7f-4773-a3cd-a4c4e240a88b,perfect,5,2026-01-26,CBE,Google Play,,,0,com.combanketh.mobilebanking
7c0bf07b-ab0b-43a5-a85d-f659626f791c,the app is public scam app the fee. even though the interface looks like a childish interface that don't macth with this generation. if my grandfather saw this he would choose nokia's interface.100% for sure,1,2026-01-25,CBE,Google Play,,,0,com.combanketh.mobilebanking
c4185256-dbc9-4fdd-b625-889231aa990d,leboch birachinn zmblachu atukrotu,1,2026-01-25,CBE,Google Play,,,0,com.combanketh.mobilebanking
7f07659b-9865-4641-9f55-d64937281591,በጣም ምርጥ,5,2026-01-25,CBE,Google Play,,,0,com.combanketh.mobilebanking
01c5d269-d6cd-4833-ac5a-aba41908a323,good,5,2026-01-25,CBE,Google Play,,,0,com.combanketh.mobilebanking
f3c5840b-4961-4fb0-95c3-4696df38e1be,easy to use,5,2026-01-25,CBE,Google Play,,,0,com.combanketh.mobilebanking
4e230876-fb32-41c8-b9dc-28ccba58789b,very nice app,5,2026-01-24,CBE,Google Play,,,0,com.combanketh.mobilebanking
218c054c-90a7-428b-807d-115777d54529,Unable to work,5,2026-01-24,CBE,Google Play,,,0,com.combanketh.mobilebanking
476453dd-09a4-461b-991c-d78e6c3969f5,ok,5,2026-01-24,CBE,Google Play,,,0,com.combanketh.mobilebanking
7b7c29a3-5655-4c92-9f31-65a49b72a971,"Excellent..on last pin steps if you can change it Numbers arrangements, Start from 1 not zero ""0""",5,2026-01-23,CBE,Google Play,,,16,com.combanketh.mobilebanking
01b40e80-06fd-4310-8177-32e8e8e5562b,not fast like awash,3,2026-01-23,CBE,Google Play,,,0,com.combanketh.mobilebanking
1c8f493e-2017-4365-9f1d-8f886b0e9fb9,good exprerience,5,2026-01-23,CBE,Google Play,,,0,com.combanketh.mobilebanking
b79e7bb4-3460-4c67-9557-088a97cc599b,ok,5,2026-01-23,CBE,Google Play,,,0,com.combanketh.mobilebanking
5a873f19-3bc3-43f4-82ef-1445a9b7c83b,good cbe bank all ways best,5,2026-01-22,CBE,Google Play,,,1,com.combanketh.mobilebanking
09cef0bf-753a-4961-ba98-61aa0421731c,Very good,5,2026-01-22,CBE,Google Play,,,0,com.combanketh.mobilebanking
26c9da30-77e3-4bab-b4d6-d4fbabe5a342,👌,5,2026-01-22,CBE,Google Play,,,0,com.combanketh.mobilebanking
ef8ab001-7030-4154-8b54-aae528addff1,"the worst banking app ever, horriblde interface, lags almost all the time and just isnt user friendly",1,2026-01-22,CBE,Google Play,,,3,com.combanketh.mobilebanking
abf9005f-0f4b-4264-a793-674070d3f510,"v,bad",5,2026-01-22,CBE,Google Play,,,0,com.combanketh.mobilebanking
d76c6d80-d7b6-43a5-af35-dec73fd49470,አቦ ምርጥ ናችሁ,5,2026-01-21,CBE,Google Play,,,0,com.combanketh.mobilebanking
9a89849b-fe3f-49fa-9009-30989be32e04,ምርጥ,5,2026-01-21,CBE,Google Play,,,1,com.combanketh.mobilebanking
e991aa7f-99b3-4a70-b3b6-bcfa9ab784eb,Excellent quality performance. Well done.,5,2026-01-21,CBE,Google Play,,,0,com.combanketh.mobilebanking
0baeeaab-40e7-416c-9042-57c2b97268d3,ok,5,2026-01-21,CBE,Google Play,,,0,com.combanketh.mobilebanking
b3dcb6f1-85e3-4762-b16b-c2e5f8e88d38,not working,1,2026-01-21,CBE,Google Play,,,0,com.combanketh.mobilebanking
a5270245-fb9b-4175-85a4-f86cad0b4c10,really its very nice,5,2026-01-21,CBE,Google Play,,,0,com.combanketh.mobilebanking
77e76356-5985-484d-9623-89520676040b,"Thank you EBC, a bank that we can use wherever we are, for a genuine, accurate and convenient banking service!",5,2026-01-21,CBE,Google Play,,,1,com.combanketh.mobilebanking
8e8d5ab2-3507-4dca-8218-a9c6998e6894,excellent app,5,2026-01-20,CBE,Google Play,,,0,com.combanketh.mobilebanking
c26e402c-e7eb-4762-8122-7f8016b956de,it is reliable and easy but soon or later something happen like does not see the acount table first,5,2026-01-19,CBE,Google Play,,,9,com.combanketh.mobilebanking
66820e9f-b824-4911-8df4-fd3a22c2df08,Good App. for every user.,5,2026-01-19,CBE,Google Play,,,0,com.combanketh.mobilebanking
65d5f65a-7ab0-427c-bcdf-94029255cd72,good,5,2026-01-19,CBE,Google Play,,,0,com.combanketh.mobilebanking
67398692-d12e-4229-9f88-67f25f1a7336,"Please add Transfer to M-Pesa (Safaricom) in CBE NOOR Mobile Banking. As an airtime merchant, this feature will help me serve customers faster and avoid third-party services",2,2026-01-19,CBE,Google Play,,,30,com.combanketh.mobilebanking
559e2cfa-146d-4750-a60f-e41c2777c8f9,good,5,2026-01-18,CBE,Google Play,,,0,com.combanketh.mobilebanking
a0c748fd-9919-4ba5-aa08-5a457a085db7,good,1,2026-01-18,CBE,Google Play,,,1,com.combanketh.mobilebanking
f5d9bcad-c4b1-485f-b03f-92940510e87a,"The app update strengthens reporting transparency, helps track transactions and fits the bank’s push to modernize digital banking services.",5,2026-01-17,CBE,Google Play,,,0,com.combanketh.mobilebanking
44104922-763a-455a-a488-de4d8fa10539,nice 👍,5,2026-01-17,CBE,Google Play,,,0,com.combanketh.mobilebanking
e7685024-ff69-430a-8749-938e21cca6c4,ok,4,2026-01-17,CBE,Google Play,,,1,com.combanketh.mobilebanking
66deae81-7f55-47ee-8028-6c15137fd4fa,I like this apps b/cs of it is very simple for used,4,2026-01-17,CBE,Google Play,,,9,com.combanketh.mobilebanking
db4a09e8-6a5c-4750-8f9c-79042646c545,i loved it,5,2026-01-16,CBE,Google Play,,,0,com.combanketh.mobilebanking
b95f815d-a654-4bf6-b68a-ba77e1bf7a09,best app in country,5,2026-01-16,CBE,Google Play,,,0,com.combanketh.mobilebanking
229bf969-9193-4d2b-9ced-6fdfccdc4cc9,wow so amazing !,5,2026-01-16,CBE,Google Play,,,0,com.combanketh.mobilebanking
f73d7a64-6657-49d0-b947-05fb5bb0098c,unable to open or takes longer time to open and needs to reactivate repeatedly.,2,2026-01-16,CBE,Google Play,,,54,com.combanketh.mobilebanking
7cdc47fb-24a1-401f-8e82-61c599dc3d3c,best of best,5,2026-01-16,CBE,Google Play,,,0,com.combanketh.mobilebanking
38408235-124d-4e3e-b631-dc186d013710,good,5,2026-01-15,CBE,Google Play,,,0,com.combanketh.mobilebanking
04134d0d-c118-4542-8292-cad0ac64a6e7,thankyou,5,2026-01-15,CBE,Google Play,,,0,com.combanketh.mobilebanking
7549bf01-ae76-4875-8359-913cd0169985,is good app,5,2026-01-15,CBE,Google Play,,,0,com.combanketh.mobilebanking
225372b9-bff2-46dc-ba3a-895fc0e710cb,very good it's interested,5,2026-01-15,CBE,Google Play,,,0,com.combanketh.mobilebanking
4f30cdf9-78b7-4f91-b79e-2a7d3bb75cba,I connect FAN Number with commercial bank,1,2026-01-15,CBE,Google Play,,,0,com.combanketh.mobilebanking
