review_id,review,sentiment_label,sentiment_score,identified_theme,all_themes,rating,date,bank,source,clean_text
abe82062-31aa-45e6-a00b-3f0753ff1a6d,good application,Positive,0.9999,Other,Other,5,2026-01-30,CBE,Google Play,good application
c078b4f3-9a58-47c8-ad97-2717e79fc79a,ok,Positive,0.9998,Other,Other,5,2026-01-30,CBE,Google Play,
2f0ec28d-3315-4792-b264-8b848ffe9156,"The new built in keyboard starts with 0 ???? not professional, please fix it and make it same as the one that appears when we login.",Negative,0.9987,Account access issues,Account access issues|UI & experience,3,2026-01-30,CBE,Google Play,new built keyboard start professional please fix make one appears login
29ddaee8-c756-4c19-b276-e350a5efd1c3,the beast and safe way ##!,Positive,0.9992,Other,Other,5,2026-01-30,CBE,Google Play,beast safe way
7e6e5980-53cc-4fad-921a-144df02382d1,It's very nice app,Positive,0.9999,Other,Other,5,2026-01-30,CBE,Google Play,nice app
69a0b8c6-cb8b-47c2-9e64-b85ec4ca1742,update is wrong this application,Negative,0.9997,UI & experience,UI & experience,5,2026-01-30,CBE,Google Play,update wrong application
a3e08517-b07c-404d-a343-b5cae41e77c6,"The new keyboard is garbage, return the old one",Negative,0.9998,Other,Other,1,2026-01-30,CBE,Google Play,new keyboard garbage return old one
b1beb21c-ed37-4548-9d76-1c3e466f0d03,"The recent update wouldn't let me log in to my mobile bank. The cbe pin keyboard won't drop down for me to submit the pin, it is an atrocious design.",Positive,0.728,UI & experience,UI & experience,2,2026-01-30,CBE,Google Play,recent update let log mobile bank cbe pin keyboard drop submit pin atrocious design
5a143b2a-912f-431b-b98e-98b42332b7f8,good wey,Positive,0.9999,Other,Other,5,2026-01-30,CBE,Google Play,good wey
2a46955a-f0a5-4ade-a9da-27544eb2d000,A plus,Positive,0.9997,Other,Other,5,2026-01-30,CBE,Google Play,plus
fa2cd548-e13b-4c3e-9a17-5f0b5b3cd8ad,a lot of mess when i update,Negative,0.9998,UI & experience,UI & experience,2,2026-01-30,CBE,Google Play,lot mess update
871bf65b-518e-421b-897f-7962c949f377,ጥሩ ነው,Negative,0.7851,Other,Other,5,2026-01-30,CBE,Google Play,
1a5fe86e-dab3-4ead-bac4-ad38bb60974f,there is no any possibilty on this app even to Look your account Details or to send money to familie? what is going on?,Negative,0.9996,Transaction performance,Transaction performance,1,2026-01-30,CBE,Google Play,possibilty app even look account detail send money familie going
3ef0b038-5e2a-4c26-8127-27e85c784769,waw,Negative,0.7346,Other,Other,5,2026-01-30,CBE,Google Play,waw
5b2dcacc-798a-43a0-b716-82edab3ef841,whenever I have tried to update the app. I recived a message saying the the App is not compatable with the phone. so what will be the solution amd how could I use the mobile banking system,Negative,0.9996,UI & experience,UI & experience,1,2026-01-30,CBE,Google Play,whenever tried update app recived message saying app compatable phone solution amd could use mobile banking system
f6a6038d-1cf2-4985-bd61-a67b607620ef,It is a good app. Had no problem with it. I do not understand why there is a need to upgrade it since updated this same month.,Positive,0.9886,UI & experience,UI & experience,5,2026-01-30,CBE,Google Play,good app problem understand need upgrade since updated month
cd55a1f3-0428-4e4d-a7d0-1742faee616b,በጣም ምርጥ አፕልኬሽን ነው ሆኖም ግን ከcbe ወደ ቴሌብርና ወደሌላ ባንክ የሚወስደው ብር መስተካከል አለበት,Negative,0.9558,Other,Other,5,2026-01-30,CBE,Google Play,በጣም ምርጥ አፕልኬሽን ሆኖም ከcbe ቴሌብርና ወደሌላ ባንክ የሚወስደው መስተካከል አለበት
821c74da-cd3c-4bf6-a02b-3134e8ffadef,"very easy, helpful and safe for everyday life but it only supports transfer to own wallet doesn't include transfer to others wallet specially telebirr",Negative,0.8023,Transaction performance,Transaction performance|UI & experience|Customer support,4,2026-01-30,CBE,Google Play,easy helpful safe everyday life support transfer wallet include transfer others wallet specially telebirr
bb48e1ae-bf76-403e-911a-9f237a2a28e3,The recent update UI makes it hard to input passcode in the number pad when authorizing payment. The current implemented keypad is different from the normal accepted keypad number layout. This is fighting with the muscle memory we have to simply input the numbers in the layout we normally know. I hope you fix it soon,Negative,0.9974,Transaction performance,Transaction performance|UI & experience,2,2026-01-30,CBE,Google Play,recent update make hard input passcode number pad authorizing payment current implemented keypad different normal accepted keypad number layout fighting muscle memory simply input number layout normally know hope fix soon
f4291f7c-fc20-497c-b205-551ef1af7c20,it was good. but now it was bad,Negative,0.996,Other,Other,3,2026-01-30,CBE,Google Play,good bad
d65e6bdb-7351-4f9d-a502-ecc9afbd537d,The new update is absolutely disgusting. Why change a perfectly fine UI? Why on earth did you make the orientation of the pin input so that 0 comes before 1?,Negative,0.9993,UI & experience,UI & experience,2,2026-01-30,CBE,Google Play,new update absolutely disgusting change perfectly fine earth make orientation pin input come
9b65edcc-36be-41b2-9752-fdf76f5b8c3e,ኧረ አልሰራልኝም,Negative,0.7851,Other,Other,5,2026-01-29,CBE,Google Play,አልሰራልኝም
8796e6a2-88a5-4368-a4b7-bff75f94b91b,i think become nice,Positive,0.9997,Other,Other,5,2026-01-29,CBE,Google Play,think become nice
d47fdf32-4307-47f9-a4a3-0d479f91b108,CBE is the best one in Ethiopian mobile baknking app . i'm happy with CBE thank you 100% .,Positive,0.9998,Other,Other,5,2026-01-29,CBE,Google Play,cbe best one ethiopian mobile baknking app happy cbe thank
0fef0738-eb3b-42a3-ad86-6da64eb0c9e6,good app,Positive,0.9998,Other,Other,5,2026-01-29,CBE,Google Play,good app
c9a8bd45-777a-4ef9-a8c4-65349d25dcc6,so simple and fast we thank you CBE,Positive,0.9999,Other,Other,5,2026-01-29,CBE,Google Play,simple fast thank cbe
a525d37a-5491-46ac-aa3a-f926feff87a2,good app,Positive,0.9998,Other,Other,5,2026-01-29,CBE,Google Play,good app
ec0f1548-316f-4522-b5e0-04324d1a6327,"it is good but some future like Standing order must be performed well, unless update without additional future is meaningless",Negative,0.7615,UI & experience,UI & experience,4,2026-01-29,CBE,Google Play,good future like standing order must performed well unless update without additional future meaningless
cffc2ee0-4d6d-4c3e-b530-0d24981fcb64,"very poor app, please make it better. this should be national pride not embarrassment",Negative,0.9981,Other,Other,1,2026-01-29,CBE,Google Play,poor app please make better national pride embarrassment
c45b1304-9491-4fb8-8df1-66eec9cdcd42,wow really amazing app,Positive,0.9999,Other,Other,5,2026-01-29,CBE,Google Play,wow really amazing app
6234586c-be07-4729-b90d-006f69a665d4,brings nw pin writing slide and says wrong password what is the problem,Negative,0.9981,Account access issues,Account access issues,5,2026-01-29,CBE,Google Play,brings pin writing slide say wrong password problem
982f94f2-ea34-4bad-b51b-c9509d8d927c,it is nice app. but don't ask update evry time when I want to use it.,Positive,0.9763,UI & experience,UI & experience,5,2026-01-29,CBE,Google Play,nice app ask update evry time want use
d97e7c0d-1d6f-4cc9-afea-4bde306c58a4,The number button on the new update is not convenient.,Negative,0.9998,UI & experience,UI & experience,1,2026-01-29,CBE,Google Play,number button new update convenient
efbd9ce2-4ede-4b41-9dec-d1e0bc03b3df,"been using for long, one of the EASIEST",Positive,0.9904,Other,Other,5,2026-01-29,CBE,Google Play,using long one easiest
3a7d080d-21b7-47e2-9e38-c2a237f784a7,long time with c'b'r I am very happy,Positive,0.9999,Other,Other,5,2026-01-29,CBE,Google Play,long time happy
75d84668-eb7c-4e3d-a9f3-298cf3ca5cdc,nice,Positive,0.9999,Other,Other,5,2026-01-29,CBE,Google Play,nice
d878cfcc-0d02-4fd0-a820-b8643d14ff1c,Thanks For Good Reliablity,Positive,0.9998,Other,Other,5,2026-01-29,CBE,Google Play,thanks good reliablity
34d16225-7948-442d-a97b-73abec874c82,excellent,Positive,0.9998,Other,Other,5,2026-01-28,CBE,Google Play,excellent
184fad15-ec75-45a9-a4cc-eec888c9babf,the best and trustble bank in the world,Positive,0.9998,Other,Other,5,2026-01-28,CBE,Google Play,best trustble bank world
b32c6187-b79c-49dc-a370-3bf5d9e93b81,"Good app but activation is frustrating The app is useful and secure, but having to go to the bank every time I change my phone or reinstall the app is very inconvenient. Activation should be possible online with OTP or ID verification. This process really needs improvement.",Negative,0.9986,Account access issues,Account access issues,3,2026-01-28,CBE,Google Play,good app activation frustrating app useful secure bank every time change phone reinstall app inconvenient activation possible online otp verification process really need improvement
b24adf3e-122e-49eb-86f2-a93115527c96,good,Positive,0.9998,Other,Other,3,2026-01-28,CBE,Google Play,good
423879fa-3edc-4c9d-970c-8e6a19219b58,በቴሌ ብር እዳ አካውንት ማንቀሳቀስ አለመቻሉ ጥሩ ሆኖ ግን ቢያንስ ገንዘባችን ባንካችን ጋ በመሆኑ ወደ ግል የቴሌብር ዋሌታችን ብር መላክ እንዲቻል ብታደርጉት መልካም ነው እንዲሁም እዳ የሌለብን መሆኑን በአፋጣኝ ሪፖርት በመቀበል አካውንቱ በፍጥነት እንዲከፈትልን ቢደረግ ጥሩ ነው አመሰግናለሁ,Negative,0.9642,Other,Other,5,2026-01-28,CBE,Google Play,በቴሌ አካውንት ማንቀሳቀስ አለመቻሉ ቢያንስ ገንዘባችን ባንካችን በመሆኑ የቴሌብር ዋሌታችን መላክ እንዲቻል ብታደርጉት መልካም እንዲሁም የሌለብን መሆኑን በአፋጣኝ ሪፖርት በመቀበል አካውንቱ በፍጥነት እንዲከፈትልን ቢደረግ አመሰግናለሁ
819ff387-eeb9-4460-a500-e70225fa27e1,very good experience,Positive,0.9999,Other,Other,5,2026-01-28,CBE,Google Play,good experience
ad66d27e-0a4f-42f2-ad9a-4bc3c1ca0884,best,Positive,0.9998,Other,Other,5,2026-01-28,CBE,Google Play,best
4f318852-2e66-4b0d-85d0-6875aaf5ee54,Key board is too large,Negative,0.9993,Other,Other,1,2026-01-28,CBE,Google Play,key board large
23da0860-d960-41cf-b5a0-df177e5ebac1,Unnecessary and time taking processing,Negative,0.9998,Other,Other,3,2026-01-28,CBE,Google Play,unnecessary time taking processing
2cdc2ba9-1b43-4689-a1df-6400bec914cd,why did it stop working after the latest update?,Negative,0.9997,UI & experience,UI & experience,1,2026-01-28,CBE,Google Play,stop working latest update
f2fb1510-3606-40b3-801a-c629026c9074,It still needs more and more steps ahead to compare with Dashen Bank Mobile app. It is a super app capable of whatever activity you gonna perform. CBE mobile banking still is on beta version. Dashen super app gives a room for verification if Fayda Id. Please learn from them.,Negative,0.9802,Account access issues,Account access issues,3,2026-01-28,CBE,Google Play,still need step ahead compare dashen bank mobile app super app capable whatever activity gon perform cbe mobile banking still beta version dashen super app give room verification fayda please learn
02c597e3-fcb7-4b77-ba17-cc4bda98845c,ኮከብነሸ,Negative,0.6971,Other,Other,5,2026-01-28,CBE,Google Play,ኮከብነሸ
6313d880-46cd-4630-8192-981f8eb9536c,hard to enter pin!,Negative,0.9984,Other,Other,1,2026-01-28,CBE,Google Play,hard enter pin
319d4651-4654-4c03-b44f-98d9590e28aa,Good job,Positive,0.9998,Other,Other,5,2026-01-28,CBE,Google Play,good job
ddfd016d-ca98-49d4-a6b4-2ba247fb6e7d,the new update is not good please change back to previous one,Negative,0.9997,UI & experience,UI & experience,2,2026-01-28,CBE,Google Play,new update good please change back previous one
3792e081-8c2e-431f-89be-4c7d7ede332e,special app,Positive,0.9958,Other,Other,5,2026-01-28,CBE,Google Play,special app
02ec8999-ca28-4d3c-9044-60815da3865c,good,Positive,0.9998,Other,Other,5,2026-01-27,CBE,Google Play,good
34eaa2c5-2e62-4014-837c-95508d69228e,after update i can't make tranfer cos of pin type keypad system,Negative,0.984,UI & experience,UI & experience,2,2026-01-27,CBE,Google Play,update make tranfer co pin type keypad system
f707fbb0-c3c8-4fc7-acba-21845239e8b9,amazing 😍,Positive,0.9999,Other,Other,5,2026-01-27,CBE,Google Play,amazing
41d4af58-5162-40ab-8724-cfccbd8232ae,good,Positive,0.9998,Other,Other,4,2026-01-27,CBE,Google Play,good
5aa04383-6aa5-4933-bfbf-ed5f48027a43,good,Positive,0.9998,Other,Other,5,2026-01-27,CBE,Google Play,good
c8317c92-7b9b-4a12-ad73-a1541911d235,good,Positive,0.9998,Other,Other,5,2026-01-27,CBE,Google Play,good
86fbf00c-ff7f-4773-a3cd-a4c4e240a88b,perfect,Positive,0.9999,Other,Other,5,2026-01-26,CBE,Google Play,perfect
7c0bf07b-ab0b-43a5-a85d-f659626f791c,the app is public scam app the fee. even though the interface looks like a childish interface that don't macth with this generation. if my grandfather saw this he would choose nokia's interface.100% for sure,Negative,0.995,UI & experience,UI & experience,1,2026-01-25,CBE,Google Play,app public scam app fee even though interface look like childish interface macth generation grandfather saw would choose nokia interface sure
c4185256-dbc9-4fdd-b625-889231aa990d,leboch birachinn zmblachu atukrotu,Negative,0.9932,Other,Other,1,2026-01-25,CBE,Google Play,leboch birachinn zmblachu atukrotu
7f07659b-9865-4641-9f55-d64937281591,በጣም ምርጥ,Negative,0.7851,Other,Other,5,2026-01-25,CBE,Google Play,በጣም ምርጥ
01c5d269-d6cd-4833-ac5a-aba41908a323,good,Positive,0.9998,Other,Other,5,2026-01-25,CBE,Google Play,good
f3c5840b-4961-4fb0-95c3-4696df38e1be,easy to use,Positive,0.9989,UI & experience,UI & experience,5,2026-01-25,CBE,Google Play,easy use
4e230876-fb32-41c8-b9dc-28ccba58789b,very nice app,Positive,0.9999,Other,Other,5,2026-01-24,CBE,Google Play,nice app
218c054c-90a7-428b-807d-115777d54529,Unable to work,Negative,0.9998,Other,Other,5,2026-01-24,CBE,Google Play,unable work
476453dd-09a4-461b-991c-d78e6c3969f5,ok,Positive,0.9998,Other,Other,5,2026-01-24,CBE,Google Play,
7b7c29a3-5655-4c92-9f31-65a49b72a971,"Excellent..on last pin steps if you can change it Numbers arrangements, Start from 1 not zero ""0""",Positive,0.9978,Other,Other,5,2026-01-23,CBE,Google Play,excellent last pin step change number arrangement start zero
01b40e80-06fd-4310-8177-32e8e8e5562b,not fast like awash,Negative,0.8988,Other,Other,3,2026-01-23,CBE,Google Play,fast like awash
1c8f493e-2017-4365-9f1d-8f886b0e9fb9,good exprerience,Positive,0.9998,Other,Other,5,2026-01-23,CBE,Google Play,good exprerience
b79e7bb4-3460-4c67-9557-088a97cc599b,ok,Positive,0.9998,Other,Other,5,2026-01-23,CBE,Google Play,
5a873f19-3bc3-43f4-82ef-1445a9b7c83b,good cbe bank all ways best,Positive,0.9997,Other,Other,5,2026-01-22,CBE,Google Play,good cbe bank way best
09cef0bf-753a-4961-ba98-61aa0421731c,Very good,Positive,0.9999,Other,Other,5,2026-01-22,CBE,Google Play,good
26c9da30-77e3-4bab-b4d6-d4fbabe5a342,👌,Negative,0.6971,Other,Other,5,2026-01-22,CBE,Google Play,
ef8ab001-7030-4154-8b54-aae528addff1,"the worst banking app ever, horriblde interface, lags almost all the time and just isnt user friendly",Negative,0.9998,Transaction performance,Transaction performance|UI & experience,1,2026-01-22,CBE,Google Play,worst banking app ever horriblde interface lag almost time isnt user friendly
abf9005f-0f4b-4264-a793-674070d3f510,"v,bad",Negative,0.9998,Other,Other,5,2026-01-22,CBE,Google Play,bad
d76c6d80-d7b6-43a5-af35-dec73fd49470,አቦ ምርጥ ናችሁ,Negative,0.8337,Other,Other,5,2026-01-21,CBE,Google Play,ምርጥ ናችሁ
9a89849b-fe3f-49fa-9009-30989be32e04,ምርጥ,Negative,0.6971,Other,Other,5,2026-01-21,CBE,Google Play,ምርጥ
e991aa7f-99b3-4a70-b3b6-bcfa9ab784eb,Excellent quality performance. Well done.,Positive,0.9999,Other,Other,5,2026-01-21,CBE,Google Play,excellent quality performance well done
0baeeaab-40e7-416c-9042-57c2b97268d3,ok,Positive,0.9998,Other,Other,5,2026-01-21,CBE,Google Play,
b3dcb6f1-85e3-4762-b16b-c2e5f8e88d38,not working,Negative,0.9998,Other,Other,1,2026-01-21,CBE,Google Play,working
a5270245-fb9b-4175-85a4-f86cad0b4c10,really its very nice,Positive,0.9999,Other,Other,5,2026-01-21,CBE,Google Play,really nice
77e76356-5985-484d-9623-89520676040b,"Thank you EBC, a bank that we can use wherever we are, for a genuine, accurate and convenient banking service!",Positive,0.9998,UI & experience,UI & experience,5,2026-01-21,CBE,Google Play,thank ebc bank use wherever genuine accurate convenient banking service
8e8d5ab2-3507-4dca-8218-a9c6998e6894,excellent app,Positive,0.9998,Other,Other,5,2026-01-20,CBE,Google Play,excellent app
c26e402c-e7eb-4762-8122-7f8016b956de,it is reliable and easy but soon or later something happen like does not see the acount table first,Negative,0.9975,UI & experience,UI & experience,5,2026-01-19,CBE,Google Play,reliable easy soon later something happen like see acount table first
66820e9f-b824-4911-8df4-fd3a22c2df08,Good App. for every user.,Positive,0.9999,Other,Other,5,2026-01-19,CBE,Google Play,good app every user
65d5f65a-7ab0-427c-bcdf-94029255cd72,good,Positive,0.9998,Other,Other,5,2026-01-19,CBE,Google Play,good
67398692-d12e-4229-9f88-67f25f1a7336,"Please add Transfer to M-Pesa (Safaricom) in CBE NOOR Mobile Banking. As an airtime merchant, this feature will help me serve customers faster and avoid third-party services",Negative,0.7284,Transaction performance,Transaction performance|Customer support,2,2026-01-19,CBE,Google Play,please add transfer pesa safaricom cbe noor mobile banking airtime merchant feature help serve customer faster avoid third party service
559e2cfa-146d-4750-a60f-e41c2777c8f9,good,Positive,0.9998,Other,Other,5,2026-01-18,CBE,Google Play,good
a0c748fd-9919-4ba5-aa08-5a457a085db7,good,Positive,0.9998,Other,Other,1,2026-01-18,CBE,Google Play,good
f5d9bcad-c4b1-485f-b03f-92940510e87a,"The app update strengthens reporting transparency, helps track transactions and fits the bank’s push to modernize digital banking services.",Positive,0.9986,Transaction performance,Transaction performance|UI & experience|Customer support,5,2026-01-17,CBE,Google Play,app update strengthens reporting transparency help track transaction fit bank push modernize digital banking service
44104922-763a-455a-a488-de4d8fa10539,nice 👍,Positive,0.9998,Other,Other,5,2026-01-17,CBE,Google Play,nice
e7685024-ff69-430a-8749-938e21cca6c4,ok,Positive,0.9998,Other,Other,4,2026-01-17,CBE,Google Play,
66deae81-7f55-47ee-8028-6c15137fd4fa,I like this apps b/cs of it is very simple for used,Positive,0.9977,Other,Other,4,2026-01-17,CBE,Google Play,like apps simple used
db4a09e8-6a5c-4750-8f9c-79042646c545,i loved it,Positive,0.9999,Other,Other,5,2026-01-16,CBE,Google Play,loved
b95f815d-a654-4bf6-b68a-ba77e1bf7a09,best app in country,Positive,0.9996,Other,Other,5,2026-01-16,CBE,Google Play,best app country
229bf969-9193-4d2b-9ced-6fdfccdc4cc9,wow so amazing !,Positive,0.9999,Other,Other,5,2026-01-16,CBE,Google Play,wow amazing
f73d7a64-6657-49d0-b947-05fb5bb0098c,unable to open or takes longer time to open and needs to reactivate repeatedly.,Negative,0.9997,Other,Other,2,2026-01-16,CBE,Google Play,unable open take longer time open need reactivate repeatedly
7cdc47fb-24a1-401f-8e82-61c599dc3d3c,best of best,Positive,0.9997,Other,Other,5,2026-01-16,CBE,Google Play,best best
38408235-124d-4e3e-b631-dc186d013710,good,Positive,0.9998,Other,Other,5,2026-01-15,CBE,Google Play,good
04134d0d-c118-4542-8292-cad0ac64a6e7,thankyou,Positive,0.9998,Other,Other,5,2026-01-15,CBE,Google Play,thankyou
7549bf01-ae76-4875-8359-913cd0169985,is good app,Positive,0.9999,Other,Other,5,2026-01-15,CBE,Google Play,good app
225372b9-bff2-46dc-ba3a-895fc0e710cb,very good it's interested,Positive,0.9999,Other,Other,5,2026-01-15,CBE,Google Play,good interested
4f30cdf9-78b7-4f91-b79e-2a7d3bb75cba,I connect FAN Number with commercial bank,Positive,0.7697,Other,Other,1,2026-01-15,CBE,Google Play,connect fan number commercial bank
3cfb8758-f050-42e6-ae79-ba637527da9e,"In the previous, I gave 4 🌟 for this app based on my evaluation. This app was without biometric security and may be exposed to cheaters unexpectedly. It is solved now. You can add verification security on the setting app.",Negative,0.9912,Account access issues,Account access issues|Feature requests,5,2026-01-15,CBE,Google Play,previous gave app based evaluation app without biometric security may exposed cheater unexpectedly solved add verification security setting app
bd504fc4-0026-4285-a962-4986e9db7b6c,wow comirshal,Positive,0.9994,Other,Other,5,2026-01-15,CBE,Google Play,wow comirshal
7fd50110-1e9a-426c-93a3-7d656f2f40ca,good,Positive,0.9998,Other,Other,4,2026-01-14,CBE,Google Play,good
31f10257-af4f-48e4-b77d-5d9f182d7a41,nice app,Positive,0.9998,Other,Other,4,2026-01-14,CBE,Google Play,nice app
37528728-f325-4c13-8906-49c5e4e9901b,best,Positive,0.9998,Other,Other,5,2026-01-14,CBE,Google Play,best
23fafebc-5c0d-48aa-9b9c-da65f89ab6fb,I like it more and more the app is very very good app to use and also the simplified the service,Positive,0.9998,Other,Other,5,2026-01-14,CBE,Google Play,like app good app use also simplified service
4214a0a9-1977-4ee6-b873-b45810bf375b,it's good for ethiopian application pls make it directly linked to Paypal 🥺🥺🥺🥺,Positive,0.8988,Other,Other,5,2026-01-13,CBE,Google Play,good ethiopian application pls make directly linked paypal
1cb1105a-67fe-458a-9743-5d34693acf56,This app good b/c reduce my time,Positive,0.9904,Other,Other,5,2026-03-22,BOA,Google Play,app good reduce time
ecdd5515-c1f8-41a4-9803-6d0d7052c621,Machin tecnoloj,Negative,0.9506,Other,Other,3,2026-03-22,BOA,Google Play,machin tecnoloj
a80ce3bd-0391-4df1-9df2-9c0bcc7394fa,developer option offe,Negative,0.9993,Other,Other,1,2026-03-22,BOA,Google Play,developer option offe
18e4652a-06dc-4898-9932-6b944069dfe6,BoA Mobile,Neutral,0.5553,Other,Other,5,2026-03-22,BOA,Google Play,boa mobile
a366f66f-c0a0-425e-add1-7e71b1610e2f,"Bank of Abyssinia used to be the best for me, but now I don’t think so. I spent the whole day at the branch trying to fix my mobile banking, yet nothing changed. I was asked repeatedly for my ID and signature without any real solution. It’s disappointing and frustrating to see such poor service. I expected much better 🙏 Please fix this urgently 🙏",Negative,0.9996,Other,Other,1,2026-03-22,BOA,Google Play,bank abyssinia used best think spent whole day branch trying fix mobile banking yet nothing changed asked repeatedly signature without real solution disappointing frustrating see poor service expected much better please fix urgently
c32769ec-e713-4554-8201-ffd51ab48981,good!,Positive,0.9998,Other,Other,4,2026-03-21,BOA,Google Play,good
ce641b2b-d040-4aad-b192-b315e92b28aa,BoA Mobile app,Negative,0.7574,Other,Other,5,2026-03-21,BOA,Google Play,boa mobile app
fef1bdda-a92c-4675-905c-ed939d8eb4a4,good,Positive,0.9998,Other,Other,5,2026-03-21,BOA,Google Play,good
21fc9272-5122-48ca-bc6d-a291f71620fc,it is simple and fast app,Positive,0.9996,Other,Other,5,2026-03-21,BOA,Google Play,simple fast app
1fcda048-250e-4a29-80f9-d39920317960,awful,Negative,0.9998,Other,Other,1,2026-03-21,BOA,Google Play,awful
ba01b39e-49a4-47de-8190-691ff2001b14,👍👍👍,Negative,0.6971,Other,Other,5,2026-03-20,BOA,Google Play,
4c1ebf7f-b18b-4ce2-990c-70a55af4970f,ቤጣም ጥሩ ነው ግን ኖ ፍጥነት ብዙ ስታክ ኦኬ,Negative,0.9322,Other,Other,5,2026-03-20,BOA,Google Play,ቤጣም ፍጥነት ስታክ
45da188c-ee3d-48ba-ae25-95e3ea64375b,best app,Positive,0.9997,Other,Other,5,2026-03-20,BOA,Google Play,best app
5e708cce-69b7-450d-9483-a7f2fd282d17,awesome and fast app it uses to do my work easier..🥰,Positive,0.9998,Other,Other,5,2026-03-20,BOA,Google Play,awesome fast app us work easier
c431d0dc-49fa-40a4-8191-062c7fdb5c88,simple and fast,Positive,0.9998,Other,Other,5,2026-03-20,BOA,Google Play,simple fast
c16f4d45-4e69-43f9-9203-b16d8b7a6692,very good appreciation trusted,Positive,0.9998,Other,Other,5,2026-03-20,BOA,Google Play,good appreciation trusted
cf575ba2-ee28-4c66-9f8c-60c988dad388,very nice app u love it,Positive,0.9999,Other,Other,5,2026-03-19,BOA,Google Play,nice app love
6d2e0b19-ee1c-464e-92da-8a3878a6a77e,happy,Positive,0.9999,Other,Other,4,2026-03-19,BOA,Google Play,happy
edff7faf-b934-4fe1-b2c8-e09d9969b7c0,The worst banking app ever. When I toggle the balance button it shows session expired. I can't even check balance😔,Negative,0.9998,Account access issues,Account access issues|UI & experience,1,2026-03-19,BOA,Google Play,worst banking app ever toggle balance button show session expired even check balance
9954a863-cf04-49b4-9bbc-01d2d643502e,Secured and rely on BOA.,Positive,0.9813,Other,Other,4,2026-03-19,BOA,Google Play,secured rely boa
dac34b11-7a4d-4f66-a3fe-95938462c184,good,Positive,0.9998,Other,Other,5,2026-03-19,BOA,Google Play,good
032dff22-c873-478f-a913-a114025670aa,Nice App,Positive,0.9998,Other,Other,5,2026-03-19,BOA,Google Play,nice app
b0dc597b-5309-459e-9320-fcf9332691ec,አቢሲኒያ የሁልጊዜም ምርጫዬ,Negative,0.8337,Other,Other,5,2026-03-18,BOA,Google Play,አቢሲኒያ የሁልጊዜም ምርጫዬ
48fa3615-0cf4-4b8e-ae49-f141c3f15162,Good,Positive,0.9998,Other,Other,1,2026-03-18,BOA,Google Play,good
c6200fcc-33ca-46b6-9ce5-4aeb040c5da5,very good app,Positive,0.9999,Other,Other,5,2026-03-18,BOA,Google Play,good app
f816839a-36b8-4b5a-b5af-21f1913111ea,good to use,Positive,0.9998,Other,Other,5,2026-03-18,BOA,Google Play,good use
bfe58ba2-47aa-465d-a20d-155b0881e459,excellent!,Positive,0.9999,Other,Other,5,2026-03-18,BOA,Google Play,excellent
4d566296-4a24-4bbd-9c34-5d1ea6b165ed,Thanks bank of Abisiniya,Positive,0.9994,Other,Other,5,2026-03-17,BOA,Google Play,thanks bank abisiniya
09ea6149-89ce-49f0-9dc2-90955569d5aa,good ap,Positive,0.9998,Other,Other,5,2026-03-17,BOA,Google Play,good
4e61715f-d0e9-4bbd-8421-f40d7b4b7f0c,Very nice application,Positive,0.9999,Other,Other,5,2026-03-17,BOA,Google Play,nice application
f58f914c-0ffb-4628-85f9-bf8a1b437f91,the BoA is the smartest app,Positive,0.9997,Other,Other,5,2026-03-17,BOA,Google Play,boa smartest app
060d78f1-10a0-4b14-92fc-42b6f8522711,nice,Positive,0.9999,Other,Other,5,2026-03-17,BOA,Google Play,nice
39c77552-ecde-49f4-a8f0-7e6ec8c5c777,Wow!!,Positive,0.9997,Other,Other,5,2026-03-17,BOA,Google Play,wow
0adc215d-c5a2-42e4-a33d-d53eb5255472,v.good,Positive,0.9949,Other,Other,5,2026-03-17,BOA,Google Play,good
ba8f8347-bd95-44be-8932-97c3f2956f60,wow,Positive,0.9996,Other,Other,5,2026-03-17,BOA,Google Play,wow
b18f9e3b-0b2d-422c-82ef-5509224392c8,best,Positive,0.9998,Other,Other,5,2026-03-17,BOA,Google Play,best
030395b6-8973-46bc-af95-d79fa6fb7fec,very excellent and truth application.,Positive,0.9999,Other,Other,5,2026-03-17,BOA,Google Play,excellent truth application
a72d0ffe-b307-4b67-bfe0-a8b44cfb323d,very good,Positive,0.9999,Other,Other,4,2026-03-17,BOA,Google Play,good
f0660042-ece9-4c99-904f-b3dbd6911219,"All problems are fixed now , easy to use recommended.",Positive,0.7009,UI & experience,UI & experience,5,2026-03-17,BOA,Google Play,problem fixed easy use recommended
37e22804-5a4f-41af-a915-8e1fe824b423,it is slow app pls update more,Negative,0.9995,Transaction performance,Transaction performance|UI & experience,5,2026-03-17,BOA,Google Play,slow app pls update
65ad93b2-92b3-4617-a108-ad4372743b5f,good,Positive,0.9998,Other,Other,5,2026-03-17,BOA,Google Play,good
ab97e88f-949d-4afa-8d55-1d3550cfc1b4,amazing app ever,Positive,0.9999,Other,Other,5,2026-03-17,BOA,Google Play,amazing app ever
96e99b1d-3f4e-493a-81d8-e24d64fe9917,It did not work at all for me,Negative,0.9998,Other,Other,1,2026-03-17,BOA,Google Play,work
30fcd40d-3a6b-4ab5-83b3-f87442a1e7c2,best,Positive,0.9998,Other,Other,5,2026-03-17,BOA,Google Play,best
